gene,mean_vst,min_vst,max_vst,min_percentile,mean_percentile,expression_category
Amblyomma-americanum_evm.model.contig-40128-1.1,NA,NA,-0.262685736884283,NA,NA,never
Amblyomma-americanum_evm.model.contig-40152-1.3,NA,NA,-0.22281160209972745,NA,NA,never
Amblyomma-americanum_evm.model.contig-40266-1.2,NA,NA,-0.2524059154673022,NA,NA,never
Amblyomma-americanum_evm.model.contig-40294-1.4,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-40303-1.2,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-40303-1.3,NA,NA,-0.17770332020569524,NA,NA,never
Amblyomma-americanum_evm.model.contig-40303-1.4,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-40353-1.1,NA,NA,-0.3119756391684182,NA,NA,never
Amblyomma-americanum_evm.model.contig-40376-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-40653-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-40718-1.2,NA,NA,-0.2554915174568179,NA,NA,never
Amblyomma-americanum_evm.model.contig-40718-1.3,NA,NA,-0.14607652773720084,NA,NA,never
Amblyomma-americanum_evm.model.contig-40718-1.4,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-40743-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-409-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-41070-1.1,NA,NA,-0.1078509132514996,NA,NA,never
Amblyomma-americanum_evm.model.contig-41070-1.2,NA,NA,-0.17488515023257922,NA,NA,never
Amblyomma-americanum_evm.model.contig-41121-1.1,NA,NA,-0.09281564821417677,NA,NA,never
Amblyomma-americanum_evm.model.contig-41272-1.1,NA,NA,-0.1554259887331597,NA,NA,never
Amblyomma-americanum_evm.model.contig-41341-1.3,NA,NA,-0.18045291087953447,NA,NA,never
Amblyomma-americanum_evm.model.contig-41361-1.2,NA,NA,-0.23936581615561509,NA,NA,never
Amblyomma-americanum_evm.model.contig-41364-1.1,NA,NA,-0.1900291508905704,NA,NA,never
Amblyomma-americanum_evm.model.contig-41579-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-41586-1.2,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-41593-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-41593-1.3,NA,NA,-0.16565036852688192,NA,NA,never
Amblyomma-americanum_evm.model.contig-41606-1.3,NA,NA,-0.11244710335063765,NA,NA,never
Amblyomma-americanum_evm.model.contig-41606-1.5,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-41775-1.3,NA,NA,-0.1480843689064283,NA,NA,never
Amblyomma-americanum_evm.model.contig-41775-1.4,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-41775-1.6,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-41775-1.7,NA,NA,-0.06502209425864348,NA,NA,never
Amblyomma-americanum_evm.model.contig-41795-1.1,NA,NA,-0.25637172762467303,NA,NA,never
Amblyomma-americanum_evm.model.contig-41830-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-41830-1.2,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-41903-1.1,NA,NA,-0.30101899921804587,NA,NA,never
Amblyomma-americanum_evm.model.contig-41903-1.2,NA,NA,-0.1909455338208303,NA,NA,never
Amblyomma-americanum_evm.model.contig-41911-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-41931-1.1,NA,NA,-0.051340813361341636,NA,NA,never
Amblyomma-americanum_evm.model.contig-41933-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-41933-1.2,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-41949-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-41960-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-42080-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-42131-1.2,NA,NA,-0.06574339223300547,NA,NA,never
Amblyomma-americanum_evm.model.contig-42154-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-42154-1.4,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-42154-1.5,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-42162-1.2,NA,NA,-0.07884331921856375,NA,NA,never
Amblyomma-americanum_evm.model.contig-42184-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-4228-1.3,NA,NA,-0.11300770227917706,NA,NA,never
Amblyomma-americanum_evm.model.contig-4233-1.2,NA,NA,-0.18722641192964487,NA,NA,never
Amblyomma-americanum_evm.model.contig-4233-1.3,NA,NA,-0.2373807553271198,NA,NA,never
Amblyomma-americanum_evm.model.contig-42363-1.2,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-42379-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-42379-1.2,NA,NA,-0.20125301596229891,NA,NA,never
Amblyomma-americanum_evm.model.contig-42406-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-42517-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-42517-1.3,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-42536-1.1,NA,NA,-0.31728863541596036,NA,NA,never
Amblyomma-americanum_evm.model.contig-42536-1.2,NA,NA,-0.10805839675689635,NA,NA,never
Amblyomma-americanum_evm.model.contig-42558-1.2,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-42579-1.2,NA,NA,-0.28354554399031157,NA,NA,never
Amblyomma-americanum_evm.model.contig-42589-1.1,NA,NA,-0.06708848343143292,NA,NA,never
Amblyomma-americanum_evm.model.contig-42613-1.2,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-42626-1.1,NA,NA,-0.2259471520872626,NA,NA,never
Amblyomma-americanum_evm.model.contig-42647-1.1,NA,NA,-0.22221592000309776,NA,NA,never
Amblyomma-americanum_evm.model.contig-42740-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-42745-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-42745-1.2,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-42746-1.1,NA,NA,-0.27811100867433713,NA,NA,never
Amblyomma-americanum_evm.model.contig-42746-1.2,NA,NA,-0.15196847435897165,NA,NA,never
Amblyomma-americanum_evm.model.contig-42771-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-42790-1.1,NA,NA,-0.043219454984388055,NA,NA,never
Amblyomma-americanum_evm.model.contig-42794-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-42794-1.2,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-42797-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-42858-1.1,NA,NA,-0.23985114736658525,NA,NA,never
Amblyomma-americanum_evm.model.contig-42884-1.1,NA,NA,-0.0875112613807432,NA,NA,never
Amblyomma-americanum_evm.model.contig-42893-1.1,NA,NA,-0.08089442171152951,NA,NA,never
Amblyomma-americanum_evm.model.contig-42895-1.3,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-42956-1.1,NA,NA,-0.24115085520060178,NA,NA,never
Amblyomma-americanum_evm.model.contig-43046-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-43055-1.11,NA,NA,-0.09054895216622476,NA,NA,never
Amblyomma-americanum_evm.model.contig-43055-1.13,NA,NA,-0.063514026236636,NA,NA,never
Amblyomma-americanum_evm.model.contig-43055-1.3,NA,NA,-0.22143443850724862,NA,NA,never
Amblyomma-americanum_evm.model.contig-43055-1.5,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-43055-1.6,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-43055-1.7,NA,NA,-0.0669046606833652,NA,NA,never
Amblyomma-americanum_evm.model.contig-43055-1.8,NA,NA,-0.21095874764497383,NA,NA,never
Amblyomma-americanum_evm.model.contig-43055-1.9,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-43058-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-43083-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-43110-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-43118-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-43124-1.2,NA,NA,-0.3073765724449836,NA,NA,never
Amblyomma-americanum_evm.model.contig-43140-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-43163-1.1,NA,NA,-0.19104498326331165,NA,NA,never
Amblyomma-americanum_evm.model.contig-43192-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-43198-1.2,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-43204-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-43214-1.3,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-43214-1.5,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-43235-1.1,NA,NA,-0.16938553127525557,NA,NA,never
Amblyomma-americanum_evm.model.contig-43235-1.3,NA,NA,-0.22143443850724862,NA,NA,never
Amblyomma-americanum_evm.model.contig-43268-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-43268-1.3,NA,NA,-0.18507482992424276,NA,NA,never
Amblyomma-americanum_evm.model.contig-43285-1.3,NA,NA,-0.23587209234612228,NA,NA,never
Amblyomma-americanum_evm.model.contig-43285-1.6,NA,NA,-0.1616907538379372,NA,NA,never
Amblyomma-americanum_evm.model.contig-43285-1.7,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-43287-1.1,NA,NA,-0.08464467103657537,NA,NA,never
Amblyomma-americanum_evm.model.contig-43501-1.3,NA,NA,-0.14224331437182938,NA,NA,never
Amblyomma-americanum_evm.model.contig-43536-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-43584-1.1,NA,NA,-0.13045605454641118,NA,NA,never
Amblyomma-americanum_evm.model.contig-43654-1.4,NA,NA,-0.2470889819070687,NA,NA,never
Amblyomma-americanum_evm.model.contig-43661-1.4,NA,NA,-0.2330998004324155,NA,NA,never
Amblyomma-americanum_evm.model.contig-43692-1.3,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-43802-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-4381-1.5,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-43885-1.1,NA,NA,-0.06796351166026773,NA,NA,never
Amblyomma-americanum_evm.model.contig-43929-1.1,NA,NA,-0.1440556820779637,NA,NA,never
Amblyomma-americanum_evm.model.contig-43994-1.2,NA,NA,-0.022748254652623107,NA,NA,never
Amblyomma-americanum_evm.model.contig-43994-1.4,NA,NA,-0.08563322938025415,NA,NA,never
Amblyomma-americanum_evm.model.contig-44140-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-44240-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-44241-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-44241-1.2,NA,NA,-0.23685422095126388,NA,NA,never
Amblyomma-americanum_evm.model.contig-44253-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-44254-1.4,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-44333-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-44333-1.10,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-44333-1.6,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-44333-1.7,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-44333-1.8,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-44372-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-44373-1.1,NA,NA,-0.025597269852774912,NA,NA,never
Amblyomma-americanum_evm.model.contig-44387-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-44387-1.5,NA,NA,-0.060856043395648554,NA,NA,never
Amblyomma-americanum_evm.model.contig-44387-1.6,NA,NA,-0.11362898972136902,NA,NA,never
Amblyomma-americanum_evm.model.contig-44440-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-44440-1.2,NA,NA,-0.24420097148970613,NA,NA,never
Amblyomma-americanum_evm.model.contig-44440-1.3,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-44450-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-44474-1.4,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-44474-1.5,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-44486-1.1,NA,NA,-0.004364255794780188,NA,NA,never
Amblyomma-americanum_evm.model.contig-44523-1.1,NA,NA,-0.11533192975376357,NA,NA,never
Amblyomma-americanum_evm.model.contig-44552-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-44730-1.2,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-44738-1.1,NA,NA,-0.2304508424212457,NA,NA,never
Amblyomma-americanum_evm.model.contig-44747-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-44752-1.1,NA,NA,-0.26972790071732955,NA,NA,never
Amblyomma-americanum_evm.model.contig-44770-1.1,NA,NA,-0.22143443850724862,NA,NA,never
Amblyomma-americanum_evm.model.contig-44783-1.3,NA,NA,-0.23685422095126388,NA,NA,never
Amblyomma-americanum_evm.model.contig-44783-1.4,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-44783-1.5,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-44811-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-44945-1.3,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-44945-1.4,NA,NA,-0.2013546454958395,NA,NA,never
Amblyomma-americanum_evm.model.contig-44945-1.7,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-45005-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-45006-1.2,NA,NA,-0.24279589570834645,NA,NA,never
Amblyomma-americanum_evm.model.contig-45006-1.3,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-45006-1.7,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-45006-1.8,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-45072-1.4,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-45095-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-45105-1.2,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-45105-1.3,NA,NA,-0.16585807130246033,NA,NA,never
Amblyomma-americanum_evm.model.contig-45105-1.4,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-45107-1.5,NA,NA,-0.08537378858633338,NA,NA,never
Amblyomma-americanum_evm.model.contig-45107-1.7,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-45131-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-45198-1.5,NA,NA,-0.2290027755656935,NA,NA,never
Amblyomma-americanum_evm.model.contig-45407-1.1,NA,NA,-0.1211539189567308,NA,NA,never
Amblyomma-americanum_evm.model.contig-45416-1.3,NA,NA,-0.3072479376248757,NA,NA,never
Amblyomma-americanum_evm.model.contig-45421-1.3,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-45421-1.4,NA,NA,-0.1530669450495548,NA,NA,never
Amblyomma-americanum_evm.model.contig-4555-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-45629-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-45720-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-45786-1.4,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-45786-1.5,NA,NA,-0.13752209708999283,NA,NA,never
Amblyomma-americanum_evm.model.contig-45787-1.2,NA,NA,-0.18242931307723179,NA,NA,never
Amblyomma-americanum_evm.model.contig-45787-1.3,NA,NA,-0.1831278391417417,NA,NA,never
Amblyomma-americanum_evm.model.contig-45884-1.1,NA,NA,-0.05037620385066425,NA,NA,never
Amblyomma-americanum_evm.model.contig-45931-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-4597-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-46123-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-46129-1.1,NA,NA,-0.19033197258410572,NA,NA,never
Amblyomma-americanum_evm.model.contig-46187-1.2,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-46233-1.11,NA,NA,-0.14379894364285908,NA,NA,never
Amblyomma-americanum_evm.model.contig-46233-1.3,NA,NA,-0.15595663568527174,NA,NA,never
Amblyomma-americanum_evm.model.contig-46240-1.1,NA,NA,-0.09310310965154824,NA,NA,never
Amblyomma-americanum_evm.model.contig-46263-1.1,NA,NA,-0.2792061454484386,NA,NA,never
Amblyomma-americanum_evm.model.contig-46391-1.1,NA,NA,-0.13506246334682587,NA,NA,never
Amblyomma-americanum_evm.model.contig-46540-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-46540-1.3,NA,NA,-0.25509376690797686,NA,NA,never
Amblyomma-americanum_evm.model.contig-46547-1.6,NA,NA,-0.09573435180933373,NA,NA,never
Amblyomma-americanum_evm.model.contig-46550-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-46584-1.1,NA,NA,-0.19978256939172584,NA,NA,never
Amblyomma-americanum_evm.model.contig-46594-1.5,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-46637-1.2,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-46637-1.4,NA,NA,-0.2395313815221777,NA,NA,never
Amblyomma-americanum_evm.model.contig-46637-1.6,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-46660-1.4,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-46712-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-46720-1.2,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-46778-1.2,NA,NA,-0.06306280980104265,NA,NA,never
Amblyomma-americanum_evm.model.contig-46782-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-46782-1.2,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-46792-1.3,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-46792-1.4,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-46799-1.1,NA,NA,-0.054380780023957576,NA,NA,never
Amblyomma-americanum_evm.model.contig-46994-1.1,NA,NA,-0.15756789993531556,NA,NA,never
Amblyomma-americanum_evm.model.contig-46994-1.2,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-47028-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-47033-1.1,NA,NA,-0.22143443850724862,NA,NA,never
Amblyomma-americanum_evm.model.contig-47053-1.2,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-47053-1.3,NA,NA,-0.0655158948942511,NA,NA,never
Amblyomma-americanum_evm.model.contig-47053-1.4,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-47053-1.7,NA,NA,-0.058088873080859756,NA,NA,never
Amblyomma-americanum_evm.model.contig-47259-1.1,NA,NA,-0.26250358664782397,NA,NA,never
Amblyomma-americanum_evm.model.contig-47334-1.2,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-47334-1.3,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-47334-1.5,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-47346-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-47365-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-47365-1.2,NA,NA,-0.23028381749197824,NA,NA,never
Amblyomma-americanum_evm.model.contig-47374-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-47464-1.5,NA,NA,-0.22143443850724862,NA,NA,never
Amblyomma-americanum_evm.model.contig-47488-1.2,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-47488-1.3,NA,NA,-0.23685422095126388,NA,NA,never
Amblyomma-americanum_evm.model.contig-4756-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-4756-1.2,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-4756-1.3,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-47561-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-47566-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-47604-1.2,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-47608-1.2,NA,NA,-0.33885795927941237,NA,NA,never
Amblyomma-americanum_evm.model.contig-47656-1.1,NA,NA,-0.4085992940924307,NA,NA,never
Amblyomma-americanum_evm.model.contig-47738-1.3,NA,NA,-0.06571388089115804,NA,NA,never
Amblyomma-americanum_evm.model.contig-47738-1.4,NA,NA,-0.4085992940924307,NA,NA,never
